B005FYNT3G,SanDisk Cruzer Blade 32GB USB Flash Drive,Computers&Accessories|ExternalDevices&DataStorage|PenDrives,AFQFYAWOQX6T6PE5UVBUEFNBZC5Q,ajay,Good,0.6098,0.6749272451531063
B005FYNT3G,SanDisk Cruzer Blade 32GB USB Flash Drive,Computers&Accessories|ExternalDevices&DataStorage|PenDrives,AHCXVEDVUKHZFJY5GZOVEXXZ5FBQ,Praveen kumar,Reding speed is only under 22mb/s,0.157,0.6749272451531063
B005FYNT3G,SanDisk Cruzer Blade 32GB USB Flash Drive,Computers&Accessories|ExternalDevices&DataStorage|PenDrives,AEPAT7E6LUSVYZ6BFUYULMMKN6HQ,Sujoy Paul,Good product 👍,0.938,0.6749272451531063
B005FYNT3G,SanDisk Cruzer Blade 32GB USB Flash Drive,Computers&Accessories|ExternalDevices&DataStorage|PenDrives,AE7Y6RN5W7UID7VMJJWVAIT55JAQ,Amazon Customer,good,0.663,0.6749272451531063
B005FYNT3G,SanDisk Cruzer Blade 32GB USB Flash Drive,Computers&Accessories|ExternalDevices&DataStorage|PenDrives,AECBZRZ5INBTHZJJIGSQJNEEEUYA,Sanjeet Tudu,Good product and value for money,0.9126,0.6749272451531063
B005FYNT3G,SanDisk Cruzer Blade 32GB USB Flash Drive,Computers&Accessories|ExternalDevices&DataStorage|PenDrives,AHON2KL4HI3A5EPJ4TZU2MQF5ACA,Kartik Pandey,All about it is very good product in suitable price.,0.9624,0.6749272451531063
B005LJQMCK,"BlueRigger Digital Optical Audio Toslink Cable (3.3 Feet / 1 Meter) With 8 Channel (7.1) Audio Support (for Home Theatre, Xbox, Playstation etc.)","Electronics|HomeTheater,TV&Video|Accessories|Cables|OpticalCables",AG44ZU44LAA7BHECDW5VB2ZMEP2A,Mahender Singh,Value for Money,0.1628,0.551702095165006
B005LJQMCK,"BlueRigger Digital Optical Audio Toslink Cable (3.3 Feet / 1 Meter) With 8 Channel (7.1) Audio Support (for Home Theatre, Xbox, Playstation etc.)","Electronics|HomeTheater,TV&Video|Accessories|Cables|OpticalCables",AGP33PWKFF63FWCVM7D7LPQHFGLQ,Vinay,A good upgrade from stock cable.,0.893,0.551702095165006
B005LJQMCK,"BlueRigger Digital Optical Audio Toslink Cable (3.3 Feet / 1 Meter) With 8 Channel (7.1) Audio Support (for Home Theatre, Xbox, Playstation etc.)","Electronics|HomeTheater,TV&Video|Accessories|Cables|OpticalCables",AGVLBEJH5PAT5HSTWGHSFXU5D5ZA,Supratim Banerjee,GOOD CABLE,0.8555,0.551702095165006
B005LJQMCK,"BlueRigger Digital Optical Audio Toslink Cable (3.3 Feet / 1 Meter) With 8 Channel (7.1) Audio Support (for Home Theatre, Xbox, Playstation etc.)","Electronics|HomeTheater,TV&Video|Accessories|Cables|OpticalCables",AFTC5SKWCK3WMQKPPUNHEUCBJVLA,Vinod Bhattu,Value for the money,0.1944,0.551702095165006
B005LJQMCK,"BlueRigger Digital Optical Audio Toslink Cable (3.3 Feet / 1 Meter) With 8 Channel (7.1) Audio Support (for Home Theatre, Xbox, Playstation etc.)","Electronics|HomeTheater,TV&Video|Accessories|Cables|OpticalCables",AGICMMOTS42OFSDTZOVJ4C5P3LEA,Amitabha,Great buy,0.9124,0.551702095165006
B005LJQMCK,"BlueRigger Digital Optical Audio Toslink Cable (3.3 Feet / 1 Meter) With 8 Channel (7.1) Audio Support (for Home Theatre, Xbox, Playstation etc.)","Electronics|HomeTheater,TV&Video|Accessories|Cables|OpticalCables",AE3GIVX24R4R67DU2MXLX24XYCIQ,RISHAV RAJ,Overall good,0.9234,0.551702095165006
B005LJQMCK,"BlueRigger Digital Optical Audio Toslink Cable (3.3 Feet / 1 Meter) With 8 Channel (7.1) Audio Support (for Home Theatre, Xbox, Playstation etc.)","Electronics|HomeTheater,TV&Video|Accessories|Cables|OpticalCables",AEL5WI53X4OUCZBTBH5Z7SNT63YA,khushal027,Awesome experience,0.9526,0.551702095165006
B005LJQMCK,"BlueRigger Digital Optical Audio Toslink Cable (3.3 Feet / 1 Meter) With 8 Channel (7.1) Audio Support (for Home Theatre, Xbox, Playstation etc.)","Electronics|HomeTheater,TV&Video|Accessories|Cables|OpticalCables",AHLCFOXSW7PKG6NWJAYZXJJBHCPQ,Shubham Gupta,Worked as expected,0.627,0.551702095165006
B005LJQMZC,"BlueRigger Digital Optical Audio Toslink Cable (6 Feet / 1.8 Meter) With 8 Channel (7.1) Audio Support (for Home Theatre, Xbox, Playstation etc.)","Electronics|HomeTheater,TV&Video|Accessories|Cables|OpticalCables",AG44ZU44LAA7BHECDW5VB2ZMEP2A,Mahender Singh,Value for Money,0.1628,0.61140572505508
B005LJQMZC,"BlueRigger Digital Optical Audio Toslink Cable (6 Feet / 1.8 Meter) With 8 Channel (7.1) Audio Support (for Home Theatre, Xbox, Playstation etc.)","Electronics|HomeTheater,TV&Video|Accessories|Cables|OpticalCables",AGP33PWKFF63FWCVM7D7LPQHFGLQ,Vinay,A good upgrade from stock cable.,0.893,0.61140572505508
B005LJQMZC,"BlueRigger Digital Optical Audio Toslink Cable (6 Feet / 1.8 Meter) With 8 Channel (7.1) Audio Support (for Home Theatre, Xbox, Playstation etc.)","Electronics|HomeTheater,TV&Video|Accessories|Cables|OpticalCables",AGVLBEJH5PAT5HSTWGHSFXU5D5ZA,Supratim Banerjee,GOOD CABLE,0.8555,0.61140572505508
B005LJQMZC,"BlueRigger Digital Optical Audio Toslink Cable (6 Feet / 1.8 Meter) With 8 Channel (7.1) Audio Support (for Home Theatre, Xbox, Playstation etc.)","Electronics|HomeTheater,TV&Video|Accessories|Cables|OpticalCables",AFTC5SKWCK3WMQKPPUNHEUCBJVLA,Vinod Bhattu,Value for the money,0.1944,0.61140572505508
B005LJQMZC,"BlueRigger Digital Optical Audio Toslink Cable (6 Feet / 1.8 Meter) With 8 Channel (7.1) Audio Support (for Home Theatre, Xbox, Playstation etc.)","Electronics|HomeTheater,TV&Video|Accessories|Cables|OpticalCables",AGICMMOTS42OFSDTZOVJ4C5P3LEA,Amitabha,Great buy,0.9124,0.61140572505508
B005LJQMZC,"BlueRigger Digital Optical Audio Toslink Cable (6 Feet / 1.8 Meter) With 8 Channel (7.1) Audio Support (for Home Theatre, Xbox, Playstation etc.)","Electronics|HomeTheater,TV&Video|Accessories|Cables|OpticalCables",AE3GIVX24R4R67DU2MXLX24XYCIQ,RISHAV RAJ,Overall good,0.9234,0.61140572505508
B005LJQMZC,"BlueRigger Digital Optical Audio Toslink Cable (6 Feet / 1.8 Meter) With 8 Channel (7.1) Audio Support (for Home Theatre, Xbox, Playstation etc.)","Electronics|HomeTheater,TV&Video|Accessories|Cables|OpticalCables",AEL5WI53X4OUCZBTBH5Z7SNT63YA,khushal027,Awesome experience,0.9526,0.61140572505508
B005LJQMZC,"BlueRigger Digital Optical Audio Toslink Cable (6 Feet / 1.8 Meter) With 8 Channel (7.1) Audio Support (for Home Theatre, Xbox, Playstation etc.)","Electronics|HomeTheater,TV&Video|Accessories|Cables|OpticalCables",AHLCFOXSW7PKG6NWJAYZXJJBHCPQ,Shubham Gupta,Worked as expected,0.627,0.61140572505508
B006LW0WDQ,Amazon Basics 16-Gauge Speaker Wire - 50 Feet,"Electronics|HomeTheater,TV&Video|Accessories|Cables|SpeakerCables",AE4DPKX5AMUCEWM4543JPWAZVA2A,HaRshal Kapote,Good,0.6098,0.6232333490734276
B006LW0WDQ,Amazon Basics 16-Gauge Speaker Wire - 50 Feet,"Electronics|HomeTheater,TV&Video|Accessories|Cables|SpeakerCables",AH2F6TKL4URXVF2VLVALIU3LA37A,Chaitanya,Good Quality,0.5855,0.6232333490734276
B006LW0WDQ,Amazon Basics 16-Gauge Speaker Wire - 50 Feet,"Electronics|HomeTheater,TV&Video|Accessories|Cables|SpeakerCables",AH4TRU2DCGNKR6IR7W2RIZ5VGILQ,Prachi Jha,Amazing,0.7468,0.6232333490734276
B006LW0WDQ,Amazon Basics 16-Gauge Speaker Wire - 50 Feet,"Electronics|HomeTheater,TV&Video|Accessories|Cables|SpeakerCables",AH7JD2XKCXB32VIEPM4ZMZPFOWGQ,sanjeeth,Wire cost,0.0977,0.6232333490734276
B006LW0WDQ,Amazon Basics 16-Gauge Speaker Wire - 50 Feet,"Electronics|HomeTheater,TV&Video|Accessories|Cables|SpeakerCables",AGUN5Y5M3I3FV5N22KYZUKPU46GA,manish kataria,Quality and performance is excellent.,0.9079,0.6232333490734276
B006LW0WDQ,Amazon Basics 16-Gauge Speaker Wire - 50 Feet,"Electronics|HomeTheater,TV&Video|Accessories|Cables|SpeakerCables",AGUFGA3PLAEHPSQFXRBSE6LUTOIQ,San Note,Really Impressive,0.9076,0.6232333490734276
B006LW0WDQ,Amazon Basics 16-Gauge Speaker Wire - 50 Feet,"Electronics|HomeTheater,TV&Video|Accessories|Cables|SpeakerCables",AH3E36EPFQ2YJEZWSCIN3TQKYWLQ,jereenalex,Good and cheap!,0.8988,0.6232333490734276
B006LW0WDQ,Amazon Basics 16-Gauge Speaker Wire - 50 Feet,"Electronics|HomeTheater,TV&Video|Accessories|Cables|SpeakerCables",AFXQA7YBNBU7CB6QVQ7MYYUDP3LA,Karthik,GOOD ONE,0.684,0.6232333490734276
B0073QGKAS,Bajaj ATX 4 750-Watt Pop-up Toaster (White),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Pop-upToasters,AESRBPLU5VWDLZIS34S4MGRGXOHA,Aisha,Value to buy,0.1995,0.5349215607464866
B0073QGKAS,Bajaj ATX 4 750-Watt Pop-up Toaster (White),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Pop-upToasters,AFJBNICX3G744YBO6GHEEUOWA7QA,Gourav,Best quality,0.6324,0.5349215607464866
B0073QGKAS,Bajaj ATX 4 750-Watt Pop-up Toaster (White),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Pop-upToasters,AFCSKW7HDNRLBPL55D6772QMQXZQ,Riya Halder,Nothing,0.1301,0.5349215607464866
B0073QGKAS,Bajaj ATX 4 750-Watt Pop-up Toaster (White),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Pop-upToasters,AFXO7INXRRNSJ5YMHJQFI57VHBDQ,Karishma Sharma,It's Good,0.9146,0.5349215607464866
B0073QGKAS,Bajaj ATX 4 750-Watt Pop-up Toaster (White),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Pop-upToasters,AGHAK7I2KJFR63KWOX7UMMEZTBNA,Sridhar Rao,Perfect for making toasts,0.8978,0.5349215607464866
B0073QGKAS,Bajaj ATX 4 750-Watt Pop-up Toaster (White),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Pop-upToasters,AHRKHSP6UU6ZG4D4OGLOFOUGRF6A,Sastry A S N,Great product.,0.9468,0.5349215607464866
B0073QGKAS,Bajaj ATX 4 750-Watt Pop-up Toaster (White),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Pop-upToasters,AFVIUQVC7WDM2MHHYV4KPGXSB7VQ,Rahul thakur,Working fine as expected,0.694,0.5349215607464866
B0073QGKAS,Bajaj ATX 4 750-Watt Pop-up Toaster (White),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Pop-upToasters,AGJMTWXAMFKENVFP4AJXVINU37CA,mayank singhal,Excellent,0.3516,0.5349215607464866
B0083T231O,Belkin Essential Series 4-Socket Surge Protector Universal Socket with 5ft Heavy Duty Cable (Grey),Electronics|PowerAccessories|SurgeProtectors,AGT572FSHJL725535LQUNZXHTO2A,Hayat Ansari,Good product with bad resellers,0.2879,0.6075909880434085
B0083T231O,Belkin Essential Series 4-Socket Surge Protector Universal Socket with 5ft Heavy Duty Cable (Grey),Electronics|PowerAccessories|SurgeProtectors,AGGIJ2Y7MC4VSMU572S7NZMHGSTA,Basanti Renu Hembram,Works great,0.9549,0.6075909880434085
B0083T231O,Belkin Essential Series 4-Socket Surge Protector Universal Socket with 5ft Heavy Duty Cable (Grey),Electronics|PowerAccessories|SurgeProtectors,AHQXV74OUKWTTJSEF3A63MBXSCAQ,Darshana Prajapat,Best in Class.,0.7915,0.6075909880434085
B0083T231O,Belkin Essential Series 4-Socket Surge Protector Universal Socket with 5ft Heavy Duty Cable (Grey),Electronics|PowerAccessories|SurgeProtectors,AF2GX6LD7IUTQ5V4S3VZ2LMZMAJQ,AMBADAS,Best quality surge protector,0.6186,0.6075909880434085
B0083T231O,Belkin Essential Series 4-Socket Surge Protector Universal Socket with 5ft Heavy Duty Cable (Grey),Electronics|PowerAccessories|SurgeProtectors,AGPB4U5YAXMJXJV6SGR5TAXFXMBQ,Manjunath,Sturdy and Safe Surge Protector!,0.6687,0.6075909880434085
B0083T231O,Belkin Essential Series 4-Socket Surge Protector Universal Socket with 5ft Heavy Duty Cable (Grey),Electronics|PowerAccessories|SurgeProtectors,AFJO4HYHQHYRKJJNE3ALLGPP4J5Q,Viswanathan K,Good,0.6098,0.6075909880434085
B0083T231O,Belkin Essential Series 4-Socket Surge Protector Universal Socket with 5ft Heavy Duty Cable (Grey),Electronics|PowerAccessories|SurgeProtectors,AG5GIDKTKJL5GQO4WODHFI2ALUSA,Sheetal,Perfect product.,0.8735,0.6075909880434085
B0083T231O,Belkin Essential Series 4-Socket Surge Protector Universal Socket with 5ft Heavy Duty Cable (Grey),Electronics|PowerAccessories|SurgeProtectors,AFON2UWSBTUCG5QSHZOAMHVI4WSA,Srinivas,Best quality,0.6324,0.6075909880434085
B0085IATT6,"D-Link DIR-615 Wi-fi Ethernet-N300 Single_band 300Mbps Router, Mobile App Support, Router | AP | Repeater | Client Modes(Black)",Computers&Accessories|NetworkingDevices|Routers,AGMK2IKWHYVHPTNZZ27BMR4XRPZA,Omm....,Very good,0.9519,0.5506311580626888
B0085IATT6,"D-Link DIR-615 Wi-fi Ethernet-N300 Single_band 300Mbps Router, Mobile App Support, Router | AP | Repeater | Client Modes(Black)",Computers&Accessories|NetworkingDevices|Routers,AGZTCSTDWS2RORRSXFGJ4BP6UXXQ,Cyril George,It does what it's supposed to do,0.3135,0.5506311580626888
B0085IATT6,"D-Link DIR-615 Wi-fi Ethernet-N300 Single_band 300Mbps Router, Mobile App Support, Router | AP | Repeater | Client Modes(Black)",Computers&Accessories|NetworkingDevices|Routers,AEYDEYJFLGKSXPU2IT7RMFTPMPIA,Chandana K,Affordable,0.3951,0.5506311580626888
B0085IATT6,"D-Link DIR-615 Wi-fi Ethernet-N300 Single_band 300Mbps Router, Mobile App Support, Router | AP | Repeater | Client Modes(Black)",Computers&Accessories|NetworkingDevices|Routers,AF3WLQXJTT5YXIF6LDRDNEQSLSWQ,Sujay,Not a original pakage,0.0227,0.5506311580626888
B0085IATT6,"D-Link DIR-615 Wi-fi Ethernet-N300 Single_band 300Mbps Router, Mobile App Support, Router | AP | Repeater | Client Modes(Black)",Computers&Accessories|NetworkingDevices|Routers,AEUBKJSXZZYMYVQDEKXDJZR4LNVQ,Vinay Kumar,Good,0.6098,0.5506311580626888
B0085IATT6,"D-Link DIR-615 Wi-fi Ethernet-N300 Single_band 300Mbps Router, Mobile App Support, Router | AP | Repeater | Client Modes(Black)",Computers&Accessories|NetworkingDevices|Routers,AHCN72JLX2W43COFJHANHQKBU2EQ,Aditya Sharma,Less speed,0.0882,0.5506311580626888
B0085IATT6,"D-Link DIR-615 Wi-fi Ethernet-N300 Single_band 300Mbps Router, Mobile App Support, Router | AP | Repeater | Client Modes(Black)",Computers&Accessories|NetworkingDevices|Routers,AEFZDQSLOAQK43UQQF6SHZUEHDVQ,PavanKumar,No issues,0.1839,0.5506311580626888
B0085IATT6,"D-Link DIR-615 Wi-fi Ethernet-N300 Single_band 300Mbps Router, Mobile App Support, Router | AP | Repeater | Client Modes(Black)",Computers&Accessories|NetworkingDevices|Routers,AGV3GKKLPFN2ILW3XZDNPUMFHNNQ,Mohsin shaikh,Not too much good,0.0129,0.5506311580626888
B0085W2MUQ,Orpat HHB-100E 250-Watt Hand Blender (White),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,AEQX3KIYFY6RCTFIX2J76NVKPF3Q,Boo,Better than I expected!,0.8862,0.5480478975061034
